N1_1,VRTG,ALT_RADIO,DIST_TO_THR_CONV,IVV,LOC,PITCH
65.9,1.01,402,1811.08,-560,0.0302,0.2
64.5,1,394,1750.38,-656,-0.0101,-0.2
64.3,1.05,381,1674.94,-704,-0.0504,0.7
64.4,1.08,362,1605.92,-704,-0.0302,1.2
64.4,1.13,347,1526.44,-640,-0.0202,1.2
64.3,1.02,332,1451.29,-576,-0.0302,0.7
63.5,1.01,329,1408.83,-672,-0.0403,-0.5
63.5,1.1,319,1349.49,-704,-0.0504,0
63.5,1.09,310,1298.94,-656,-0.0403,0
62.3,1.03,300,1241.39,-752,-0.0302,-0.5
62.3,1.09,288,1178.45,-800,-0.0101,0
62.5,1.08,256,1055.64,-752,0,0.5
62.4,1.08,226,926.19,-704,-0.0202,0.5
62.4,1.01,201,808.12,-720,0,0.2
62.3,1.02,176,686.09,-768,0.0302,0.4
62.3,1.07,147,547.26,-768,0.0101,1.2
62.4,1.07,125,444.91,-736,0.0302,1.6
62.4,1.08,105,341.09,-688,-0.0504,1.6
62.3,1.1,85,231.63,-656,-0.0302,1.2
62.3,1.08,66,118.26,-592,0.2218,1.2
62.3,1.07,52,26.87,-512,0.0101,1.4
62.3,1.08,40,45.53,-464,0,1.2
62.1,1.08,30,117.54,-432,-0.0504,1.6
60.1,1.12,22,189.54,-336,0.0101,3
53,1.11,15,261.32,-256,-0.0101,3.5
45,1.14,9,332.87,-144,0.0202,4.6
37.5,1.12,6,403.63,-48,0.0403,4.7
81.5,1.06,0,473.83,16,0.0403,-0.2
84.3,1.11,0,529.67,-16,0.0403,-0.4
84.6,1.09,0,583.48,0,0.0403,-0.2
84.8,1.14,0,634.91,-32,0.0504,-0.4
84.9,1.09,0,684.31,-48,0.0504,-0.4
60.9,1.04,866,3332.15,-832,-0.0202,0.9
61.9,1.04,841,3283.28,-848,-0.0101,0.9
63,1.05,818,3253.08,-832,-0.0202,0.9
63.4,1.04,800,3209.41,-800,-0.0202,0.9
63.5,1.05,781,3152.73,-784,-0.0202,0.9
63.5,1.05,776,3086.2,-784,-0.0202,0.9
63.5,1.03,767,3030.04,-784,-0.0101,0.7
63.5,1.04,759,2972.12,-800,-0.0101,0.5
63.5,1.03,742,2908.76,-816,0,0.9
63.5,1.02,740,2862.4,-832,0,1.1
65,1.06,723,2823.36,-880,0,1.2
67.5,1.08,703,2785.86,-864,0.0202,1.6
67.8,1.11,682,2726.2,-816,0,2.3
68,1.12,662,2669.6,-736,-0.0101,2.8
68.5,1.09,644,2640.8,-672,-0.0101,2.8
68.8,1.06,634,2591.72,-608,-0.0302,2.6
69.1,1.06,628,2528.1,-560,-0.0302,2.5
69,1.01,620,2458.36,-576,-0.0302,2.1
69,1,610,2405.12,-624,-0.0504,1.4
69,1.03,594,2349.16,-656,-0.0504,1.4
69,1.05,576,2271.04,-656,-0.0202,1.4
68.9,0.99,555,2213.32,-688,-0.0302,1.4
68.5,1.01,539,2143.22,-816,-0.0101,0.7
69.8,1.03,524,2081.85,-848,0.0202,1.4
69.8,1.05,509,2004.34,-864,0.0302,1.8
70.1,1.09,496,1971.36,-848,0.0504,1.9
71.5,1.09,488,1927.89,-752,0.0302,1.8
71.4,1.04,476,1893.5,-720,0.0403,1.4
71.4,1.08,464,1836.33,-688,0.0403,1.2
71.4,1.1,451,1779.15,-640,0.0605,1.2
70.1,1.01,432,1712.87,-592,0.0605,0.9
66.3,1.01,398,1591.53,-640,0.0504,0.2
65.1,1.05,361,1449.75,-656,0,0.4
62.4,1,322,1306.03,-704,-0.0302,0.2
62.1,1.01,279,1132.94,-768,-0.0101,-0.2
62.3,1.05,236,952.57,-768,-0.0605,0.5
62.1,1.05,208,817.48,-784,-0.131,0.5
63.3,1.03,181,689.97,-800,-0.0907,0.2
63.4,1.03,152,547.33,-768,-0.1008,0.5
63.4,1.03,127,424.62,-768,-0.121,1.1
63.4,1.09,106,307.28,-768,-0.0706,1.4
63.4,1.13,82,174.24,-704,0,1.4
67.6,1.04,62,61.7,-640,0.0101,1.1
67.4,1.08,49,17.44,-576,0,1.6
65.9,1.11,37,96.4,-544,-0.0101,2.5
61.9,1.2,27,175.36,-400,-0.0605,3.7
55.6,1.15,18,254.31,-192,0.0302,3.9
46.8,1.05,11,333.04,-128,0.0302,3
38.6,1.44,6,411.26,-96,0.0202,3.5
34.1,1.28,2,488.69,48,0.0101,3.3
32.3,1.35,0,565.33,-80,0.0101,1.8
34.3,1.1,0,640.96,-16,0.0605,0.9
41.4,1.06,0,715.28,16,0.0302,0.7
58.4,1.06,0,787.28,0,0.0202,0
75,1.06,0,857.25,-32,0.0101,-0.2
54,1,822,3326.99,-768,0.0504,-1.1
54,0.99,801,3266.39,-880,0.0504,-1.1
53.9,1.04,741,3185.94,-992,0.0403,-0.5
57,1.1,711,3104.45,-1024,0.0504,0.4
57.8,1.11,685,3026.52,-960,0.0504,0.4
57.6,1.08,670,2987.03,-848,0.0605,0.2
57.6,1.06,655,2936.92,-896,0.0806,0.2
58.9,1.12,673,2908.15,-880,0.1008,1.1
60.3,1.11,665,2861.28,-784,0.1008,1.2
60.9,1.04,653,2804.21,-736,0.1008,0.7
61.4,1.04,629,2726.35,-752,0.1008,0.2
61.4,1.04,610,2681.58,-736,0.0907,0.5
61.6,1.07,597,2617.03,-720,0.0605,1.2
63.4,1.08,579,2536.49,-688,0.0504,1.2
63.3,1.04,565,2476.67,-640,0.0302,0.9
63.3,1.06,553,2396.8,-608,0.0302,0.7
63,0.99,541,2341.44,-656,0.0302,0.7
61.6,1.13,531,2286.25,-768,0.0202,0.5
61.8,1.09,516,2213.19,-672,0.0302,0.5
61.9,1,502,2145.81,-672,0.0202,0
61.8,1.03,484,2070.78,-704,0.0101,-0.4
61.4,1.03,460,1983.92,-736,0.0101,-0.4
60.1,1.02,443,1894.64,-784,0.0302,-0.2
60.3,1.05,436,1850.97,-800,0.0101,-0.2
60.3,1.02,425,1793.91,-832,0.0202,-0.4
60.3,1.01,419,1754.2,-816,0.0403,-0.4
60.3,1.04,412,1702.61,-832,0.0302,0.2
59.8,1.03,400,1638.72,-832,-0.0202,0.4
59.4,1.05,381,1580.84,-912,-0.0202,0.4
59.4,1.06,361,1497.1,-912,0.0101,0.4
59.9,1.05,342,1422.29,-864,-0.0202,0
62.3,1.03,334,1394.5,-816,-0.0202,-0.2
62,1.1,320,1332.07,-800,-0.0806,0.9
62,1.06,303,1269.7,-704,-0.0403,1.2
62.1,1.08,293,1214.67,-720,-0.0706,1.2
62.1,1.05,282,1159.07,-672,-0.0605,0.7
62.1,1.04,252,1030.49,-720,-0.0504,-0.2
62.1,1.04,225,907.07,-736,-0.0605,0
62,1.01,200,789.98,-752,-0.0806,-0.2
62,1.01,174,665.84,-800,-0.0504,-0.4
62,1.07,143,521.72,-832,-0.0302,0.4
59.8,1.08,120,417.59,-784,-0.0101,0.5
55.6,1.03,98,309.75,-800,-0.0504,0.2
55.1,1.1,77,204.36,-800,0,0.4
53.9,1.11,55,91.84,-672,0.4839,1.8
53.9,1.13,40,4.53,-560,0.0907,3
51.9,1.14,28,81.69,-432,0.0403,3.5
48.8,1.1,17,155.79,-272,0.0302,3.7
43,1.36,10,229.37,-160,0.0706,4.2
36.6,1.44,0,302.45,0,0.0101,3.7
33,1.36,0,374.74,16,0.0605,1.8
32.6,1.08,0,445.73,96,-0.0101,0.4
36.6,1.12,0,515.19,-32,-0.0101,-0.4
49.4,1.1,0,582.33,32,-0.0605,-0.5
67.6,1.06,0,646.88,16,-0.0504,-0.5
56.6,1.1,756,3407.18,-800,0.0302,-1.2
55.4,0.98,736,3339.35,-768,0,-1.6
55.5,1.07,722,3267.97,-880,0.0101,-1.1
60.6,1.16,707,3205.88,-880,0,0
62.9,1.16,703,3162.97,-784,0.0101,0.4
62.4,0.99,689,3101.81,-784,0.0101,-0.2
61.3,1.14,674,3031.79,-816,0.0302,0.2
61.3,1.15,652,2969.02,-752,0.0302,0.5
61.6,1.11,635,2888,-688,0.0403,0.2
61.8,0.98,622,2850.69,-672,0.0403,-1.2
61.8,1.08,603,2768.97,-752,0.0302,-1.1
61.8,1.06,591,2701.78,-720,0.0202,-0.4
61.8,1.04,574,2620.92,-720,0.0302,-0.4
61.6,0.99,559,2528.15,-768,0.0403,-0.5
61.6,1.04,546,2473.75,-800,0.0403,-0.4
61.6,1.05,535,2419.93,-800,0.0403,-0.2
61.8,1.05,517,2345.64,-800,0.0403,0
61.8,1.07,505,2287.46,-784,0.0302,0
61.8,1.1,481,2204.26,-720,0.0302,-0.2
61.8,1.09,457,2114.9,-640,0.0202,-0.5
59.3,0.99,444,2033.21,-656,0.0202,-1.4
59,1.05,436,1978.1,-800,0,-1.4
59,1.05,426,1917.25,-832,0.0101,-0.9
59.1,1.11,423,1878.86,-832,0.0202,-0.9
59.1,1.08,416,1835.17,-768,-0.0101,-0.9
59.1,1.02,401,1763.88,-880,-0.0403,-1.1
59.1,1.12,380,1685.6,-928,-0.0403,-0.4
59.1,1.12,361,1604.52,-832,-0.0202,-0.4
59.1,1.03,340,1528.08,-800,-0.0504,-0.2
59.1,1.08,331,1489.19,-768,-0.0403,0.4
60,1.08,321,1432.52,-720,-0.0706,0.4
60.3,1.04,308,1374.96,-656,-0.0403,0.5
60.6,1.06,298,1313.13,-672,-0.0403,0.4
61.1,1.05,288,1255.2,-640,-0.0403,0.4
61.3,1.07,261,1134.41,-608,0.0101,0.4
61.4,1.02,234,999.3,-608,-0.0202,0.2
61.4,1.02,212,879.55,-640,0.0403,-0.2
61.4,1.01,189,757.63,-672,0.0605,-0.4
61.4,1.04,164,624.87,-704,0.0605,-0.2
61.4,1.03,141,502.01,-736,0.0403,-0.2
61.4,1.05,118,384.44,-768,0.0101,-0.4
61.4,1.05,97,272.73,-752,0.0605,-0.2
61.4,1.05,76,154.84,-736,-0.0302,0
61.4,1.11,57,49.22,-704,-0.0403,1.4
61.3,1.14,43,32.92,-592,0.0302,2.3
59.1,1.14,31,104.19,-400,-0.0101,3
53,1.11,21,175.18,-256,-0.0202,3
45.3,1.05,13,245.94,-192,0,3.2
37.8,1.11,7,316.14,-96,-0.0706,4.4
33.5,1.36,4,385.6,-64,-0.0202,4.4
32,1.31,1,454.27,-16,-0.0706,3.3
31.8,1.21,0,521.92,112,-0.0504,3.7
34.9,1.11,0,588.56,-16,-0.0806,3.2
43.3,1.13,0,653.61,-96,-0.1008,1.4
63.3,1.08,0,716.63,80,-0.121,-0.2
56.1,1.03,619,3522.14,-736,0.0101,1.2
56.3,1.03,604,3431.62,-720,0,1.2
56.1,1.03,581,3325.66,-720,0,1.2
56.1,1.02,570,3252.98,-736,0,1.1
56.1,1.01,567,3189.68,-752,0,0.9
56.1,1.02,562,3139.03,-784,0,0.9
56.1,1.03,552,3067.43,-784,0,1.1
56.1,1.02,543,2994,-784,0,1.1
56.1,1.03,519,2880.64,-784,-0.0101,1.1
56,1.03,497,2777.58,-768,0,1.1
56.1,1.03,475,2667.83,-768,0,1.1
56,1.02,460,2581.79,-768,0,1.2
56.1,1.03,444,2487.65,-768,-0.0101,1.2
56,1.03,434,2408.53,-768,0,1.2
56,1.02,421,2328.13,-768,-0.0101,1.1
56,1.01,410,2259.61,-784,0,0.9
56,1.03,394,2157.99,-800,0,0.9
56,1.03,381,2073.8,-800,0,0.9
56,1.02,365,1983.44,-800,0,0.9
55.9,1.02,352,1899.16,-800,0.0101,0.9
54.9,1.02,337,1818.78,-800,0.0101,0.9
55,1.01,322,1718.87,-816,0,0.9
55.1,1.02,309,1643.13,-848,0,0.7
55.1,1.03,296,1558.97,-848,-0.0101,0.9
55.1,1.04,282,1483.51,-848,0,1.1
55.1,1.06,269,1399.82,-816,0,1.2
55.1,1.05,255,1326.61,-768,0,1.2
55.1,1.03,240,1244.99,-720,-0.0101,1.2
55.1,1.02,226,1160.39,-704,0,1.2
55.1,1.03,212,1061.95,-720,-0.0101,1.2
55.1,1.05,198,953.56,-720,0,1.4
55.1,1.05,185,863.35,-672,0,1.4
55.1,1.04,171,767.11,-656,0,1.4
54.1,1.01,157,673.09,-672,-0.0101,1.1
54.1,1.04,143,573.65,-704,-0.0202,1.2
54.1,1.04,129,478.55,-720,0,1.2
54.1,1.01,116,390.37,-752,0,0.9
54.1,1.03,101,300.75,-768,-0.0302,0.7
54.1,1.02,87,211.36,-768,-0.0101,0.9
54.1,1.03,73,119.49,-784,-0.0202,0.7
54.1,1.06,59,34.84,-752,-0.0101,1.4
52.3,1.1,47,49.28,-672,-0.0101,2.3
46.3,1.13,35,130.1,-544,0,3
39.8,1.12,25,210.93,-400,0,3.2
34.6,1.06,17,291.18,-288,0,3
32.4,1.08,11,370.87,-208,0.0101,3.5
31.9,1.06,7,449.89,-160,0,3.5
31.8,1.05,4,528.33,-112,0.0101,3.5
31.8,1.37,2,605.99,-144,0.0202,3
31.8,1.04,0,683.19,32,0.0403,2.6
31.9,1.29,0,759.38,-96,0.0302,2.1
32,1.17,0,834.78,-48,0.0302,2.1
36.4,1.21,0,908.82,-32,0.0403,1.9
47.3,1.41,0,981.61,-144,0.0403,1.8
69.1,1.19,0,1052.37,-160,0.0403,0.7
62.9,1.04,570,3008.44,-880,0.0302,0
62.9,1.08,560,2947.97,-880,0.0403,0.7
62.8,1.08,548,2881.78,-816,0.0504,1.1
62.8,1.07,534,2820.25,-720,0.0504,1.1
62.8,1.08,519,2747.67,-688,0.0605,1.1
62.8,1.03,503,2666.8,-640,0.0706,0.7
62.8,1,489,2593.76,-672,0.0605,0.2
62.8,1.01,476,2518.55,-720,0.0605,0.4
62.8,1.06,465,2443.97,-784,0.0706,0.7
62.8,1.09,455,2375.44,-752,0.0706,0.9
62.8,1.05,445,2317.89,-704,0.0806,0.9
62.8,1.05,433,2252.2,-656,0.0706,0.5
62.8,1,421,2184.94,-656,0.0706,0.4
62.8,1.03,409,2113.38,-672,0.0706,0.5
62.8,1.09,396,2035.68,-688,0.0806,0.7
62.8,1.05,385,1967.09,-624,0.0806,0.7
62.8,0.99,372,1889.18,-672,0.0907,0.2
62.6,1.01,359,1812.75,-752,0.0806,-0.4
62.3,1.03,346,1731.47,-800,0.0806,-0.4
62.3,1.03,332,1657.19,-800,0.0907,-0.2
62.3,1.09,320,1588.18,-832,0.1008,0.4
62.1,1.1,307,1520.52,-784,0.0806,0.9
62.1,1.08,294,1456.27,-704,0.0806,0.9
62.1,1,281,1381.98,-672,0.0806,0.4
62.1,1.02,269,1311.34,-720,0.0806,0.2
62.1,1.06,255,1231.16,-752,0.0907,0.2
62.1,1.04,245,1165.04,-720,0.0806,0.4
62.1,1.04,230,1087.09,-720,0.0806,0.5
62.1,1.06,218,1016.12,-704,0.0806,0.5
62.1,1.03,204,936.85,-672,0.0706,0.4
62.1,1,192,863.38,-688,0.0605,-0.2
61.5,1.07,178,780.05,-720,0.0806,0.2
60,1.02,166,706.86,-720,0.0605,0.4
60.1,1.02,153,627.68,-768,0.0504,0.4
59.5,1.09,138,545.78,-784,0.2722,0.5
59.3,1.1,123,465.72,-736,0.1109,0.9
59.1,1.06,109,387.95,-688,0.0706,0.9
59.3,1.02,95,308.79,-640,0.0504,0.5
59.1,1.03,83,231.73,-656,0.0605,0.7
59.1,1.03,71,157.11,-672,0.0504,0.9
57.5,1.06,60,83.76,-656,0.0403,1.4
55,1.08,48,12.87,-592,0.0504,2.1
49.9,1.07,38,53.28,-528,0.0706,2.6
44.6,1.12,28,125.06,-448,0.0403,3.5
43.9,1.15,19,196.27,-288,0.0504,4.7
43.8,1.13,13,267.03,-128,0.0706,4.9
40.1,1,8,337.23,-128,0.0605,4
34.9,1.02,5,406.63,-128,0.0605,3.9
31.8,1.35,3,475.36,-128,0.0605,4.7
31.1,1.11,1,543.52,-16,0.0706,4.6
31.1,1.21,0,610.67,-128,0.0706,4.2
33.1,1.09,0,677.02,-128,0.0907,3.9
39.4,1.12,0,742.13,-176,0.0806,2.3
58,1.11,0,805.43,-112,0.0403,0.2
77.1,1.08,0,866.92,-128,0.0706,-0.4
62.4,1.04,556,2966.32,-608,0,1.4
62.4,1.04,543,2888.41,-656,0,1.2
62.4,1.02,533,2820.24,-656,-0.0202,0.9
61.4,1.05,527,2769.41,-688,0.0202,1.2
60.9,1.06,517,2698.48,-672,0,1.4
61,1,505,2626.5,-688,-0.0101,1.4
61,1.07,496,2563.44,-720,-0.0101,1.4
61,1.06,485,2485.76,-704,-0.0202,1.8
61,1.01,469,2417.91,-688,-0.0202,1.6
60.3,1.05,455,2326.03,-720,-0.0202,1.8
59.6,1.05,443,2269.59,-704,-0.0202,1.8
60,1.04,429,2181.3,-688,-0.0202,1.6
60,1.03,413,2107.47,-720,-0.0302,1.2
59.9,1.07,398,2015.38,-704,-0.0302,1.2
59,1.06,386,1955.2,-672,-0.0202,1.1
58.5,1.06,374,1872.04,-720,0,0.9
58.4,1.1,361,1800.32,-704,0,1.4
57.6,1.03,351,1744.43,-672,0.0101,1.2
57,0.98,344,1685.22,-704,0.0101,0.7
57,1.05,333,1620.83,-768,0.0302,1.4
57.1,1.08,320,1549.98,-768,0.0101,1.6
57,1.04,307,1483.24,-720,0.0101,1.4
57.1,1.02,294,1408.27,-752,0,1.2
57,1.07,282,1346.6,-752,-0.0101,1.6
57,1.06,267,1269.07,-736,-0.0202,1.8
57,1.04,255,1192.02,-704,-0.0302,1.4
57.1,1.04,243,1124.83,-688,-0.0504,1.4
57,1.03,230,1055.18,-720,-0.0403,1.4
57,1.03,217,979.98,-720,-0.0504,1.4
57,1.04,206,913.44,-720,-0.0504,1.4
58.6,1.03,193,837.54,-720,-0.0504,1.6
58.9,1.02,179,759.58,-736,-0.0605,1.8
59.1,1.05,165,681.31,-736,-0.0504,2.1
59.1,1.05,152,606.66,-736,-0.0403,2.3
59.3,1.05,139,530.28,-704,-0.0202,2.1
59.3,1.04,125,454.52,-704,-0.0101,1.6
59.1,1.02,112,378.51,-704,-0.0202,1.2
59.1,1.06,99,299.83,-736,0,1.2
59.3,1.05,85,225.91,-752,0.0202,1.2
59.3,1.07,72,154.19,-720,0.0504,1.9
56.9,1.08,59,82.11,-688,0.1714,2.3
56.5,1.09,48,11.21,-608,0.0504,2.3
55.5,1.09,37,60.15,-544,0.0302,2.6
54.9,1.11,27,130.91,-448,0,3.3
54.9,1.1,20,201.39,-400,0,3.3
54.8,1.15,13,271.87,-240,-0.0101,4.4
52.1,1.08,8,342.07,-160,-0.0101,4.4
44.8,1.09,5,412.04,-160,-0.0101,3.9
37.8,1.21,2,481.5,-112,-0.0202,4.2
33.3,1.25,1,550.45,-64,-0.0202,3.9
31.5,1.35,-1,618.9,-112,-0.0202,3.5
31.4,1.13,0,686.27,-80,-0.0403,3.3
34.1,1.08,0,752.62,-80,-0.0202,1.9
40.9,1.07,0,817.67,-128,-0.0302,0.9
48.6,1.05,0,880.41,-64,-0.0403,0.5
58.9,1.06,571,2950.96,-720,-0.0202,1.6
58,1.06,557,2871.88,-720,-0.0302,1.2
57.9,1.06,545,2802.84,-704,-0.0504,0.9
58,1.07,534,2737.24,-752,-0.0605,1.1
58,1.07,524,2668.8,-736,-0.0605,1.6
57,1.03,512,2603.44,-704,-0.0907,1.6
56.5,1.02,501,2523.78,-832,-0.0907,1.1
56.1,1.02,488,2461.66,-880,-0.0907,1.1
56.3,1.08,466,2355.54,-928,-0.1008,0.9
56.3,1.08,450,2294.25,-832,-0.0806,1.2
56.3,1.11,437,2215.09,-736,-0.1008,1.8
56.4,1.07,423,2163.3,-640,-0.0907,1.8
56.4,1.04,405,2056.41,-656,-0.0806,1.6
57.5,1.08,394,1990.59,-624,-0.0706,2.1
58.8,1.07,382,1911.4,-640,-0.0706,2.3
59.1,1.02,370,1837.94,-640,-0.0605,2.1
59.1,1.05,356,1759.83,-688,-0.0403,1.8
59.1,1.06,347,1688.39,-688,-0.0504,1.9
59.1,1.09,341,1633.76,-672,-0.0403,2.3
60.5,1.04,328,1559.91,-656,-0.0504,2.1
58.9,0.93,315,1488.35,-736,-0.0504,0.2
58.8,1.02,301,1410.26,-864,-0.0605,0.7
58.8,1.18,287,1337.01,-960,-0.0806,1.9
58.8,1.19,270,1255.46,-864,-0.0907,2.1
59.1,0.96,254,1189.74,-832,-0.1008,1.1
59.5,1.07,239,1101.57,-896,-0.1109,0.9
60.1,1.09,224,1036.1,-832,-0.1109,1.9
60.6,1.12,209,959.19,-784,-0.1109,2.1
60.6,1.1,196,882.19,-720,-0.1109,2.1
60.8,1.08,182,798.67,-640,-0.121,1.8
61.3,1.1,169,719.39,-608,-0.1109,1.8
61.1,1.09,156,633.53,-608,-0.0806,1.2
60.5,0.96,143,544.88,-688,-0.0605,-0.4
60.4,1.13,130,466.78,-768,-0.0605,1.1
60.4,1.16,118,393.52,-656,-0.0302,2.1
60.4,1.08,106,316.49,-576,0,1.9
56.4,0.98,93,234.1,-608,0.0202,0.5
54.8,1.06,81,154.36,-656,0.0302,0.5
54.9,1.01,69,76,-736,0.0806,0.4
53.6,1.08,56,0.9,-736,0.0403,0.9
53.5,1.1,44,67.59,-672,0.0302,1.6
53.4,1.13,33,144.23,-560,0.0202,1.9
51.5,1.15,24,220.64,-400,0.0101,2.6
44.8,1.11,17,296.77,-240,0,2.6
37.6,1.05,12,372.39,-192,0,2.5
33.5,1.12,8,447.22,-144,-0.0101,3.3
31.9,1.07,6,521.55,-128,-0.0302,3.2
31.6,1.04,3,595.13,-112,-0.0302,3.2
31.6,1.34,1,667.93,-112,-0.0202,3.3
31.6,1.23,0,740.22,-32,-0.0302,2.8
31.8,1.25,0,811.49,-112,-0.0101,2.1
32.8,1.12,0,881.96,-112,-0.0202,2.1
38.5,1.07,0,951.14,-80,-0.0302,0.9
54.9,1.05,0,1018.29,-64,-0.0403,0.4
75.3,1.06,0,1083.11,-144,-0.0403,-0.4
56.6,1,655,3321.17,-688,0.0403,1.6
56.3,1.03,639,3231.99,-752,0.0403,1.6
56.3,1.02,625,3159.54,-768,0.0403,1.4
56.1,1.02,609,3080.95,-800,0.0504,1.4
56.3,1.03,599,3015.19,-800,0.0403,1.4
56,1.03,585,2942.56,-800,0.0504,1.4
56,1.02,571,2870,-832,0.0403,1.4
55.9,1.02,555,2795.1,-832,0.0403,1.2
55.8,1.04,544,2733.43,-816,0.0202,1.4
55.3,1.04,530,2665.3,-800,0.0202,1.4
55.1,1.04,513,2592.49,-816,0.0101,1.4
55,1.03,499,2669.19,-784,0,1.4
55,1.02,479,2426.76,-784,0,1.4
55,1.03,461,2335.85,-784,-0.0202,1.4
54.9,1.05,440,2243.8,-768,-0.0302,1.6
54.9,1.05,417,2138.86,-752,-0.0403,1.8
54.9,1.03,401,2060.1,-720,-0.0302,1.6
54.9,1.03,389,1987.53,-704,-0.0202,1.6
54.9,1.03,373,1888.26,-704,-0.0202,1.6
55,1.03,358,1796.61,-720,-0.0202,1.6
54.9,1.01,350,1738.28,-736,-0.0202,1.4
55,1.03,334,1647.67,-768,-0.0101,1.6
54.9,1.03,318,1553.43,-768,0,1.6
55,1.03,306,1483.87,-784,-0.0101,1.6
55,1.01,291,1405.26,-784,0.0101,1.2
54.9,1.05,280,1334.66,-800,0.0202,1.2
54.9,1.04,267,1260.81,-816,0.0302,1.2
54.9,1.03,251,1181.43,-832,0.0302,1.1
54.9,1.05,236,1105.06,-816,0.0403,1.4
54.9,1.06,222,1025.16,-800,0.0504,1.4
54.9,1.06,205,937.31,-752,0.0605,1.6
54.9,1.02,189,846.99,-768,0.0706,1.4
54.9,1.06,176,765.74,-736,0.0605,1.9
54.9,1.06,162,682.32,-752,0.0605,1.9
54.9,1.07,151,617.3,-672,0.0706,2.3
54.9,1.05,139,540.84,-640,0.0706,2.3
54.9,1.03,129,469.27,-624,0.0806,2.1
54.9,1.02,117,391.82,-640,0.0806,1.8
54.9,1.02,106,315.26,-672,0.0605,1.6
54.9,1.01,95,244.82,-720,0.0605,1.4
54.9,1.04,82,168.01,-752,-0.0806,1.4
54.8,1.05,69,93.84,-784,0.0202,1.2
54.6,1.05,57,22.53,-800,0.0101,1.4
54.6,1.08,43,49.32,-784,0,1.9
54.6,1.16,31,124.94,-656,-0.0202,3.3
52.1,1.17,21,200.56,-464,-0.0202,4.2
46,1.12,13,275.9,-304,-0.0302,4.2
39.4,1.06,7,351.01,-208,-0.0202,3.9
34.3,1.35,3,425.84,-224,-0.0302,3.2
32.1,1.23,0,499.94,-32,-0.0403,2.8
31.6,1.31,0,573.52,-144,-0.0403,2.5
33.6,1.13,0,646.04,-176,-0.0302,1.9
41.4,1.08,0,717.31,-32,-0.0302,-0.4
60.3,1.05,0,786.77,-64,-0.0202,-0.4
78.9,1.07,0,854.14,-48,-0.0101,-0.5
55,1.06,655,3324.45,-656,0,1.4
55.1,1.05,653,3266.9,-624,-0.0101,1.6
55.1,1.04,643,3197.76,-608,-0.0101,1.4
54.1,1.01,634,3126.76,-624,0,1.2
53.6,0.99,620,3062.17,-656,-0.0101,0.9
53.6,1.01,602,2972.83,-704,-0.0101,1.1
53.6,1.03,585,2886.53,-736,-0.0202,1.2
53.8,1.02,572,2813.16,-736,-0.0302,1.2
53.8,1.01,559,2749.77,-768,-0.0302,1.1
53.6,1.01,546,2675.09,-784,-0.0302,0.9
53.8,1.02,532,2596.57,-816,-0.0302,1.1
53.9,1.03,518,2527.4,-816,-0.0403,1.2
54.4,1.03,502,2453.31,-832,-0.0403,1.2
54.6,1.03,486,2387.63,-816,-0.0403,1.2
54.6,1.03,472,2316.97,-832,-0.0504,1.4
55,1.04,458,2250.3,-816,-0.0504,1.6
55.6,1.05,443,2186.49,-784,-0.0403,1.6
56.1,1.04,428,2112.21,-768,-0.0504,1.6
56.1,1.01,412,2034.65,-784,-0.0403,1.4
56.1,1.05,393,1946.18,-800,-0.0504,1.6
57,1.07,372,1849.73,-752,-0.0504,2.1
57.8,1.06,349,1745.22,-720,-0.0504,2.1
57.8,1.02,332,1665.86,-688,-0.0403,2.1
58.5,1.03,315,1575.62,-704,-0.0403,2.1
59.8,1.07,303,1504.52,-704,-0.0302,2.5
60.3,1.04,294,1439.5,-688,-0.0302,2.5
60.1,1,286,1397.04,-688,-0.0202,2.1
60.4,1.02,274,1333.16,-720,-0.0202,1.9
61.5,1.05,264,1273.12,-704,-0.0202,2.5
62.1,1.06,253,1206.98,-688,-0.0101,2.6
62.6,1.05,242,1138.85,-640,-0.0101,2.8
62.6,1.02,234,1082.83,-624,0,2.5
62.6,1.01,223,1011.96,-672,0,2.1
62.6,1.02,214,946.8,-704,0.0101,1.9
63,1.05,202,875.9,-720,0.0101,2.1
64.3,1.04,189,798.14,-704,0.0101,2.1
64.5,1,173,708.73,-720,0.0202,1.9
64.5,1.02,157,617.18,-752,0.0403,1.6
65.1,1.03,139,516.8,-768,0.0302,1.8
65.1,1.04,121,422.03,-768,0.0302,1.9
65.1,1.03,106,340.17,-752,0.0504,1.9
65.1,1.04,90,247.84,-736,0.0202,1.8
65.1,1.06,73,152.84,-720,0.0101,1.6
64.1,1.02,59,69.55,-704,0.0101,1.2
63.3,1.13,45,12.83,-672,0.0202,2.1
61.5,1.18,31,88.97,-528,0.0101,3.5
55.3,1.21,19,165.38,-272,0.0101,4.4
46.6,1.11,11,241.79,-112,0,4.2
38.3,1.31,5,317.92,-64,-0.0101,3.3
33.6,1.26,1,393.54,32,-0.0202,3
31.6,1.32,-1,468.37,-144,-0.0202,2.5
31.8,1.08,0,542.19,-80,-0.0202,2.6
35.5,1.07,0,614.98,-96,-0.0202,2.5
46.5,1.07,0,685.97,-144,-0.0202,1.8
64.1,1.06,0,754.64,-160,-0.0302,0.9
60.9,1.05,589,3187.74,-640,0.0101,1.8
60.8,1.03,575,3114.65,-656,0.0101,1.8
60.8,1.03,564,3046.45,-656,0,1.6
